Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
52,2060,1,310768,1052510025,102,ID002,9999A,ID010,300966160,,ID010310768ID0021029999A1052510025300966160
53,2755.75,1,310015,1052509905,101,ID002,3117A-3123A-9999A-9999E,TX001,300964626,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509905300964626
53,2755.75,1,310015,1052509905,101,ID002,3117A-3123A-9999A-9999E,TX001,300964627,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509905300964627
53,2755.75,1,310015,1052509905,101,ID002,3117A-3123A-9999A-9999E,TX001,300964628,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509905300964628
53,2755.75,1,310015,1052509905,101,ID002,3117A-3123A-9999A-9999E,TX001,300964630,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509905300964630
53,2020,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963342,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963342
53,2047,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963343,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963343
53,2055,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963344,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963344
53,2030,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963345,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963345
53,2017,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963346,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963346
53,2042,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963347,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963347
53,2017,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963348,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963348
53,2132,1,310086,1052509931,101,ID002,3139A-3140A-9999A,ID010,300963349,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509931300963349
53,2188,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963350,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963350
53,2136,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963351,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963351
53,2151,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963352,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963352
53,2170,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963354,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963354
53,2070,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963355,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963355
53,2111,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963356,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963356
53,2020,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963397,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509932300963397
53,1988,1,310086,1052509932,101,ID002,3139A-3140A-9999A,ID010,300963398,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509932300963398
53,2085,1,310086,1052509937,101,ID002,3139A-3140A-9999A,ID010,300963655,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509937300963655
53,2126,1,310086,1052509937,101,ID002,3139A-3140A-9999A,ID010,300963656,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509937300963656
53,2073,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963665,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963665
53,2060,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963666,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963666
53,2055,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963672,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963672
53,2046,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963673,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963673
53,2063,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963686,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963686
53,2054,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963687,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963687
53,2109,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963714,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963714
53,2098,1,310086,1052509938,101,ID002,3139A-3140A-9999A,ID010,300963715,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509938300963715
53,2132,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963738,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963738
53,2185,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963739,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963739
53,2127,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963740,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963740
53,2179,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963741,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963741
53,2131,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963749,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963749
53,2183,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963750,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963750
53,2176,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963752,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963752
53,2158,1,310086,1052509939,101,ID002,3139A-3140A-9999A,ID010,300963753,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509939300963753
53,2197,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963756,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963756
53,2137,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963757,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963757
53,2155,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963764,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963764
53,2210,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963765,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963765
53,2213,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963773,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963773
53,2115,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963774,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963774
53,2014,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963796,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963796
53,2068,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963797,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509940300963797
53,2084,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963810,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963810
53,2095,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963811,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963811
53,2251,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963812,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963812
53,2091,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963813,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963813
53,2126,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963829,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963829
53,2056,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963830,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963830
53,2124,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963836,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963836
53,2100,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963838,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509941300963838
53,2164,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963850,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509942300963850
53,2128,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963851,233511-1-1-102,ID010310086ID0021013139A-3140A-9999A1052509942300963851
53,2188,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963869,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300963869
53,2088,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963870,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300963870
53,2093,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963880,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300963880
53,2166,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963881,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300963881
53,2119,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963882,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300963882
53,2147,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300965120,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509942300965120
53,2156,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963893,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963893
53,2159,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963894,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963894
53,2246,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963910,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963910
53,2146,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963912,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963912
53,2217,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963932,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963932
53,2213,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963933,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963933
53,2132,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963944,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963944
53,2050,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963945,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509943300963945
53,2100,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963954,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509944300963954
53,2022,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963955,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509944300963955
53,2083,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963958,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509944300963958
53,2088,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963959,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509944300963959
53,2125,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963969,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509944300963969
53,2148,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963970,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509944300963970
53,2072,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963978,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509944300963978
53,2070,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963981,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509944300963981
53,2087,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963984,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300963984
53,2071,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963985,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300963985
53,2076,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963994,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300963994
53,2152,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963995,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300963995
53,2122,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964019,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300964019
53,2189,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964021,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300964021
53,2132,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964030,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300964030
53,2026,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964031,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509945300964031
53,2124,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964034,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964034
53,2045,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964035,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964035
53,2080,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964075,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964075
53,2015,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964076,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964076
53,2088,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964077,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964077
53,2038,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964078,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964078
53,2082,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964082,233511-1-1-104,ID010310086ID0021013139A-3140A-9999A1052509946300964082
53,2042,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964083,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509946300964083
53,2104,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964094,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964094
53,2036,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964095,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964095
53,2073,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964150,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964150
53,2096,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964185,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964185
53,2074,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964187,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964187
53,601,0,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964189,,ID010310086ID0021013139A-3140A-9999A1052509947300964189
53,2097,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964546,233511-1-1-105,ID010310086ID0021013139A-3140A-9999A1052509947300964546
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963902,,WA007310724WA0021013040A-3043A-9999A1012509908300963902
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963906,,WA007310724WA0021013040A-3043A-9999A1012509908300963906
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963918,,WA007310724WA0021013040A-3043A-9999A1012509908300963918
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963922,,WA007310724WA0021013040A-3043A-9999A1012509908300963922
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963951,,WA007310724WA0021013040A-3043A-9999A1012509908300963951
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963952,,WA007310724WA0021013040A-3043A-9999A1012509908300963952
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963953,,WA007310724WA0021013040A-3043A-9999A1012509908300963953
53,2755.75,1,310724,1012509908,101,WA002,3040A-3043A-9999A,WA007,300963962,,WA007310724WA0021013040A-3043A-9999A1012509908300963962
54,2535.29,1,310015,1052509809,101,ID002,3117A-3123A-9999A-9999E,TX001,300962584,233423-1-1-108,TX001310015ID0021013117A-3123A-9999A-9999E1052509809300962584
54,1880,1,310086,1052509831,101,ID002,3139A-3140A-9999A,ID010,300963126,233511-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509831300963126
54,2020,1,310086,1052509834,101,ID002,3139A-3140A-9999A,ID010,300963233,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509834300963233
54,2036,1,310086,1052509834,101,ID002,3139A-3140A-9999A,ID010,300963237,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509834300963237
54,2030,1,310086,1052509834,101,ID002,3139A-3140A-9999A,ID010,300963276,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509834300963276
54,2046,1,310086,1052509834,101,ID002,3139A-3140A-9999A,ID010,300963277,233449-1-1-103,ID010310086ID0021013139A-3140A-9999A1052509834300963277
55,110.23,0,310015,1052509701,101,ID002,3117A-3123A-9999A-9999E,TX001,300960651,,TX001310015ID0021013117A-3123A-9999A-9999E1052509701300960651
55,165.345,0,310015,1052509701,101,ID002,3117A-3123A-9999A-9999E,TX001,300960657,,TX001310015ID0021013117A-3123A-9999A-9999E1052509701300960657
55,2590.405,1,310015,1052509701,101,ID002,3117A-3123A-9999A-9999E,TX001,300960657,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509701300960657
55,2755.75,1,310015,1052509701,101,ID002,3117A-3123A-9999A-9999E,TX001,300960658,232630-1-2-109,TX001310015ID0021013117A-3123A-9999A-9999E1052509701300960658
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960668,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960668
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960669,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960669
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960670,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960670
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960671,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960671
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960672,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960672
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960673,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960673
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960674,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960674
55,2755.75,1,310015,1052509702,101,ID002,3117A-3123A-9999A-9999E,TX001,300960675,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509702300960675
55,2755.75,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960774,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960774
55,55.115,0,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960775,,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960775
55,2700.635,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960775,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960775
55,2755.75,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960776,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960776
55,2755.75,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960777,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960777
55,220.46,0,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960778,,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960778
55,2535.29,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960778,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960778
55,165.345,0,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960779,,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960779
55,2590.405,1,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960779,233285-1-3-116,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960779
55,55.115,0,310015,1052509703,101,ID002,3117A-3123A-9999A-9999E,TX001,300960780,,TX001310015ID0021013117A-3123A-9999A-9999E1052509703300960780
