ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT,,,ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT
1453532,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,32,5/19/2025,,,1453532,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,32,45796
1453532,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,32,5/20/2025,,,1453532,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,32,45797
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,38,5/15/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,38,45792
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,38,5/16/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,38,45793
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,38,5/17/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,38,45794
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,38,5/18/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,38,45795
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,38,5/19/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,38,45796
1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,38,5/20/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,38,45797
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,22,5/15/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,22,45792
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,22,5/16/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,22,45793
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,5/17/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,45794
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,22,5/18/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,22,45795
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,22,5/19/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,22,45796
1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,22,5/20/2025,,,1453534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,22,45797
1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,21,5/17/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,21,45794
1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,21,5/18/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,21,45795
1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,21,5/19/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,21,45796
1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,21,5/20/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,21,45797
1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,21,5/21/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,21,45798
1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,39,5/17/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,39,45794
1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,39,5/18/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,39,45795
1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,39,5/19/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,39,45796
1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,39,5/20/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,39,45797
1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,39,5/21/2025,,,1453578,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,39,45798
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,22,5/16/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,22,45793
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,28,5/16/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,28,45793
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,28,5/17/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,28,45794
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,28,5/18/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,28,45795
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,28,5/19/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,28,45796
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,28,5/20/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,28,45797
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,28,5/21/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,28,45798
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,18,28,5/22/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,18,28,45799
1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,19,6,5/23/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,19,6,45800
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,9,5/16/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,9,45793
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,32,5/16/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,32,45793
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,32,5/17/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,32,45794
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,32,5/18/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,32,45795
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,32,5/19/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,32,45796
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,32,5/20/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,32,45797
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,32,5/21/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,32,45798
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,32,5/22/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,32,45799
1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,19,23,5/23/2025,,,1453579,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,19,23,45800
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,22,5/17/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,22,45794
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,26,5/17/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,26,45794
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,26,5/18/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,26,45795
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,26,5/19/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,26,45796
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,26,5/20/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,26,45797
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,26,5/21/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,26,45798
1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,4,5/22/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,4,45799
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,9,6,5/17/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,9,6,45794
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,10,6,5/18/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,10,6,45795
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,29,5/17/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,29,45794
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,29,5/18/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,29,45795
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,34,5/17/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,34,45794
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,34,5/18/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,34,45795
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,28,5/19/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,28,45796
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,28,5/20/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,28,45797
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,5,5/21/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,5,45798
1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,5,5/22/2025,,,1453651,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,5,45799
1453742,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,47,1,5/22/2025,,,1453742,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,47,1,45799
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,14,5/14/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,11,14,45791
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,22,5/14/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,12,22,45791
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,22,5/15/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,13,22,45792
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,22,5/16/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,14,22,45793
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,22,5/17/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,15,22,45794
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,22,5/18/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,16,22,45795
1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,8,5/19/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,17,8,45796
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,8,5/14/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,8,45791
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,22,5/14/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,22,45791
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,5/15/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,45792
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,22,5/16/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,22,45793
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,22,5/17/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,22,45794
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,22,5/18/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,22,45795
1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,14,5/19/2025,,,1454444,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,14,45796
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,11,16,5/14/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,11,16,45791
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,12,16,5/15/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,12,16,45792
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,13,16,5/16/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,13,16,45793
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,14,16,5/17/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,14,16,45794
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,15,16,5/18/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,15,16,45795
1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,16,16,5/19/2025,,,1454444,ID010,310015,ID002,101,3123A-3132A-9999A-9999E,16,16,45796
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,9,60,5/17/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,9,60,45794
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,10,60,5/18/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,10,60,45795
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,60,5/19/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,60,45796
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,60,5/20/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,60,45797
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,60,5/21/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,60,45798
1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,60,5/22/2025,,,1454546,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,60,45799
1456534,ID010,310015,ID002,101,3117A-3123A-9999A,89,1,5/24/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A,89,1,45801
1456534,ID010,310015,ID002,101,3117A-3123A-9999A,90,1,5/25/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A,90,1,45802
1456534,ID010,310015,ID002,101,3117A-3123A-9999A,91,1,5/26/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A,91,1,45803
1456534,ID010,310015,ID002,101,3117A-3123A-9999A,92,1,5/27/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A,92,1,45804
1456534,ID010,310015,ID002,101,3117A-3123A-9999A,93,1,5/28/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A,93,1,45805
1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,13,5/24/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,13,45801
1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,13,5/25/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,13,45802
1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,13,5/26/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,13,45803
1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,19,13,5/27/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,19,13,45804
1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,20,13,5/28/2025,,,1456534,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,20,13,45805
1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,11,1,5/24/2025,,,1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,11,1,45801
1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,12,1,5/25/2025,,,1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,12,1,45802
1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,13,1,5/26/2025,,,1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,13,1,45803
1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,14,1,5/27/2025,,,1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,14,1,45804
1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,15,1,5/28/2025,,,1456534,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,15,1,45805
1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,40,6/5/2025,,,1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,40,45813
1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,10,6/5/2025,,,1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,10,45813
1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,8,6/5/2025,,,1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,8,45813
1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,1,6/5/2025,,,1459741,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,1,45813
1459741,ID010,310015,ID002,101,3117A-9999A,15,1,6/5/2025,,,1459741,ID010,310015,ID002,101,3117A-9999A,15,1,45813
1459814,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,27,6/7/2025,,,1459814,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,11,27,45815
1459814,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,18,6/7/2025,,,1459814,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,18,45815
1460563,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,15,7,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,15,7,45812
1460563,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,16,7,6/5/2025,,,1460563,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,16,7,45813
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,18,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,18,45812
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,22,45812
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,4,6/5/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,4,45813
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,11,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,11,45812
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,11,6/5/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,11,45813
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,0,6/6/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,0,45814
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,0,6/7/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,0,45815
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,15,5,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,15,5,45812
1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,16,5,6/5/2025,,,1460563,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,16,5,45813
1460563,ID010,310015,ID002,101,3117A-9999A-9999A,14,1,6/4/2025,,,1460563,ID010,310015,ID002,101,3117A-9999A-9999A,14,1,45812
1460563,ID010,310015,ID002,101,3117A-9999A-9999A,15,1,6/5/2025,,,1460563,ID010,310015,ID002,101,3117A-9999A-9999A,15,1,45813
1460563,ID010,310015,ID002,101,9999A-9999E-9999A-9999E,15,4,6/4/2025,,,1460563,ID010,310015,ID002,101,9999A-9999E-9999A-9999E,15,4,45812
1460563,ID010,310015,ID002,101,9999A-9999E-9999A-9999E,16,4,6/5/2025,,,1460563,ID010,310015,ID002,101,9999A-9999E-9999A-9999E,16,4,45813
1460563,ID010,310015,ID002,102,9999A,14,5,6/4/2025,,,1460563,ID010,310015,ID002,102,9999A,14,5,45812
1460563,ID010,310015,ID002,102,9999A,15,5,6/5/2025,,,1460563,ID010,310015,ID002,102,9999A,15,5,45813
1460563,ID010,310015,ID002,102,9999A-9999A,14,5,6/4/2025,,,1460563,ID010,310015,ID002,102,9999A-9999A,14,5,45812
1460563,ID010,310015,ID002,102,9999A-9999A,15,5,6/5/2025,,,1460563,ID010,310015,ID002,102,9999A-9999A,15,5,45813
1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,43,6/2/2025,,,1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,43,45810
1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,43,6/3/2025,,,1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,43,45811
1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,21,17,6/2/2025,,,1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,21,17,45810
1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,22,17,6/3/2025,,,1460565,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,22,17,45811
1460719,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,29,0,6/4/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,29,0,45812
1460719,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,30,0,6/5/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,30,0,45813
1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,58,6/4/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,58,45812
1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,58,6/5/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,58,45813
1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,42,1,6/4/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,42,1,45812
1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,43,1,6/4/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,43,1,45812
1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,44,0,6/5/2025,,,1460719,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,44,0,45813
1460719,ID010,310015,ID002,101,9999A-9999E,86,1,6/4/2025,,,1460719,ID010,310015,ID002,101,9999A-9999E,86,1,45812
1460719,ID010,310015,ID002,101,9999A-9999E,87,1,6/5/2025,,,1460719,ID010,310015,ID002,101,9999A-9999E,87,1,45813
1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,57,6/5/2025,,,1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,57,45813
1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,57,6/6/2025,,,1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,57,45814
1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,25,3,6/5/2025,,,1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,25,3,45813
1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,26,3,6/6/2025,,,1460770,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,26,3,45814
1461488,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,50,6/7/2025,,,1461488,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,50,45815
1461488,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,40,6/7/2025,,,1461488,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,40,45815
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,33,15,5/7/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,33,15,45784
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,34,15,5/8/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,34,15,45785
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,35,15,5/9/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,35,15,45786
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,36,15,5/10/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,36,15,45787
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,37,15,5/11/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,37,15,45788
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,38,15,5/12/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,38,15,45789
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,39,15,5/13/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,39,15,45790
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,40,15,5/14/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,40,15,45791
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,41,15,5/15/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,41,15,45792
10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,42,15,5/16/2025,,,10015689,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,42,15,45793
