AGE,TOTAL_WEIGHTS,TOTAL_PALLETS,ITEM_NUMBER,LOT_NO,GRADE,PRODUCTION_PLANT,SPEC,WHS_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER,CLEANED_SPEC,SPEC_VALUE
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026030,,1,9999A,1
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026031,,1,9999A,1
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026037,,1,9999A,1
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026044,,1,9999A,1
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026071,,1,9999A,1
7,2755.75,1,310002,1002514502,102,WA001,9999A,WA001,301026072,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026094,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026096,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026097,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026098,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026152,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026153,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026154,,1,9999A,1
7,2755.75,1,310002,1002514503,102,WA001,9999A,WA001,301026155,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026211,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026230,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026231,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026242,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026258,,1,9999A,1
7,2755.75,1,310002,1002514504,102,WA001,9999A,WA001,301026268,,1,9999A,1
7,1763.68,1,310002,1002514504,102,WA001,9999A,WA001,301026289,,1,9999A,1
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026322,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026323,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026324,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026325,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026402,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026404,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026405,,1,9999A-9999E,2
7,2755.75,1,310015,1002514501,101,WA001,9999A-9999E,WA001,301026406,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026431,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026452,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026453,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026473,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026482,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026547,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026549,,1,9999A-9999E,2
7,2755.75,1,310015,1002514502,101,WA001,9999A-9999E,WA001,301026551,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026552,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026554,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026571,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026573,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026592,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026593,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026595,,1,9999A-9999E,2
7,2755.75,1,310015,1002514503,101,WA001,9999A-9999E,WA001,301026596,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026632,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026638,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026639,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026641,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026642,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026644,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026695,,1,9999A-9999E,2
7,2755.75,1,310015,1002514504,101,WA001,9999A-9999E,WA001,301026696,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026711,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026712,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026713,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026714,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026715,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026716,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026717,,1,9999A-9999E,2
7,2755.75,1,310015,1002514505,101,WA001,9999A-9999E,WA001,301026718,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026906,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026908,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026917,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026921,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026944,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026976,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026977,,1,9999A-9999E,2
7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026978,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024424,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024425,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024426,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024427,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024428,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024429,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024430,,1,9999A-9999E,2
8,2755.75,1,310015,1002514401,101,WA001,9999A-9999E,WA001,301024431,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024432,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024433,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024561,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024562,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024563,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024581,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024582,,1,9999A-9999E,2
8,2755.75,1,310015,1002514402,101,WA001,9999A-9999E,WA001,301024611,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024612,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024613,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024671,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024672,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024673,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024674,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024675,,1,9999A-9999E,2
8,2755.75,1,310015,1002514403,101,WA001,9999A-9999E,WA001,301024676,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024680,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024682,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024772,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024773,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024774,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024802,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024803,,1,9999A-9999E,2
8,2755.75,1,310015,1002514404,101,WA001,9999A-9999E,WA001,301024804,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025043,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025054,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025060,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025064,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025065,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025068,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025069,,1,9999A-9999E,2
8,2755.75,1,310015,1002514405,101,WA001,9999A-9999E,WA001,301025070,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025071,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025093,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025096,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025116,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025138,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025139,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025178,,1,9999A-9999E,2
8,2755.75,1,310015,1002514406,101,WA001,9999A-9999E,WA001,301025189,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025190,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025203,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025210,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025220,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025227,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025228,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025261,,1,9999A-9999E,2
8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025265,,1,9999A-9999E,2
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024138,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024139,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024140,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024142,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024143,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024144,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024146,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024147,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024217,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024218,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024219,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024220,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024221,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024222,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024223,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024224,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024299,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024300,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024301,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024302,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024318,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024388,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024393,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024394,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024410,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024437,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024438,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024439,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024440,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024441,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024483,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024488,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024495,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024508,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024514,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024530,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024532,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024570,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024571,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024580,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024583,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024630,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024631,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024632,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024640,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024669,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024670,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024679,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024696,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024936,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024973,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024974,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024975,,1,3117A-3123A-9999A-9999E,4
8,2700.635,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025019,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025155,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025156,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025167,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025168,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025169,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025171,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025173,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025175,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025176,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025177,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025270,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025272,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025274,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025275,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025277,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025278,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025279,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025280,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025349,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025350,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025351,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025353,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025385,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025386,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025387,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025388,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025412,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025413,,1,3117A-3123A-9999A-9999E,4
8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025414,,1,3117A-3123A-9999A-9999E,4
8,2059.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024854,,1,3140A-9999A,2
8,2003.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024868,,1,3140A-9999A,2
8,2079.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024869,,1,3140A-9999A,2
8,2159.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024870,,1,3140A-9999A,2
8,2085.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024871,,1,3140A-9999A,2
8,2012.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024873,,1,3140A-9999A,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024575,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024576,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024577,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024578,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024579,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024619,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024620,,1,9999A-9999E,2
8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024621,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024634,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024635,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024636,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024644,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024698,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024699,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024700,,1,9999A-9999E,2
8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024701,,1,9999A-9999E,2
8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024702,,1,9999A-9999E,2
8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024731,,1,9999A-9999E,2
8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024732,,1,9999A-9999E,2
8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024733,,1,9999A-9999E,2
8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024735,,1,9999A-9999E,2
